Year,Month,Day,Hour,Minute,Temperature,Clearsky GHI,Clearsky DHI,Clearsky DNI,DHI,GHI,DNI,Solar Zenith Angle,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2022,6,29,3,30,25.400000000000002,0,0,0,0,0,0,121.08,1.7000000000000002,0.0000,0.0000
2022,6,29,4,30,24.900000000000002,0,0,0,0,0,0,126.69,1.5,0.0000,0.0000
2022,6,29,5,30,24.400000000000002,0,0,0,0,0,0,128.72,1.2000000000000002,0.0000,0.0000
2022,6,29,6,30,23.900000000000002,0,0,0,0,0,0,126.74000000000001,1.1,0.0000,0.0000
2022,6,29,7,30,23.5,0,0,0,0,0,0,121.16,0.9,0.0000,0.0000
2022,6,29,8,30,23.1,0,0,0,0,0,0,112.88,0.9,0.0000,0.0000
2022,6,29,9,30,22.8,0,0,0,0,0,0,102.77,0.9,0.0000,0.0000
2022,6,29,10,30,23.400000000000002,2,2,10,2,2,5,91.47,1.5,0.0000,0.0000
2022,6,29,11,30,25.200000000000003,130,53,416,62,120,314,79.31,2,5.7202,4.3628
2022,6,29,12,30,27.6,337,79,655,83,335,639,66.76,2.1,17.6282,13.6998
2022,6,29,13,30,30,550,94,773,94,550,773,53.84,2.1,31.2874,24.5048
2022,6,29,14,30,31.8,740,105,838,105,740,838,40.71,2.1,43.9579,34.5415
2022,6,29,15,30,33.2,886,112,872,112,886,872,27.490000000000002,2.1,53.9148,42.4323
2022,6,29,16,30,34.300000000000004,976,121,883,121,976,883,14.44,2,60.1307,47.3597
2022,6,29,17,30,34.9,1003,131,875,131,1003,875,4.86,1.9000000000000001,62.0325,48.8686
2022,6,29,18,30,35.1,964,141,849,210,882,693,14.27,1.8,54.3450,42.8031
2022,6,29,19,30,34.9,864,147,807,160,195,39,27.310000000000002,1.8,11.8689,9.3413
2022,6,29,20,30,34.2,712,147,743,196,204,11,40.53,1.9000000000000001,12.1234,9.5267
2022,6,29,21,30,33,521,139,645,140,521,643,53.67,2.1,29.6597,23.2314
2022,6,29,22,30,31.400000000000002,313,117,494,144,297,386,66.6,2.2,15.6485,12.1631
2022,6,29,23,30,29.6,116,69,248,69,116,248,79.16,2.2,5.5305,4.2190
2022,6,30,0,30,28.1,2,2,4,2,2,2,91.33,2,0.0000,0.0000
2022,6,30,1,30,27,0,0,0,0,0,0,102.65,1.7000000000000002,0.0000,0.0000
2022,6,30,2,30,26.200000000000003,0,0,0,0,0,0,112.79,1.4000000000000001,0.0000,0.0000
2022,6,30,3,30,25.6,0,0,0,0,0,0,121.11,1.1,0.0000,0.0000
2022,6,30,4,30,25.1,0,0,0,0,0,0,126.73,0.8,0.0000,0.0000
2022,6,30,5,30,24.700000000000003,0,0,0,0,0,0,128.77,0.8,0.0000,0.0000
2022,6,30,6,30,24.400000000000002,0,0,0,0,0,0,126.8,0.8,0.0000,0.0000
2022,6,30,7,30,24.1,0,0,0,0,0,0,121.23,0.8,0.0000,0.0000
2022,6,30,8,30,23.8,0,0,0,0,0,0,112.96000000000001,0.8,0.0000,0.0000
2022,6,30,9,30,23.6,0,0,0,0,0,0,102.85000000000001,0.7000000000000001,0.0000,0.0000
2022,6,30,10,30,24.200000000000003,2,2,7,2,2,7,91.54,1,0.0000,0.0000
2022,6,30,11,30,25.8,122,57,354,57,122,354,79.38,1.2000000000000002,5.8152,4.4348
2022,6,30,12,30,28.1,324,90,595,122,312,483,66.82000000000001,0.8,16.4100,12.7524
2022,6,30,13,30,30.200000000000003,534,111,718,111,534,718,53.9,0.6000000000000001,30.3692,23.7852
2022,6,30,14,30,31.900000000000002,722,120,795,120,722,795,40.77,0.6000000000000001,42.8825,33.6961
2022,6,30,15,30,33.2,869,127,837,127,869,837,27.55,0.7000000000000001,52.8761,41.6146
2022,6,30,16,30,34.300000000000004,959,137,849,137,959,849,14.5,0.8,59.0811,46.5329
2022,6,30,17,30,34.9,984,158,829,158,984,829,4.92,0.8,60.8567,47.9422
2022,6,30,18,30,35.1,941,182,783,182,941,783,14.25,0.7000000000000001,57.9811,45.6669
2022,6,30,19,30,34.800000000000004,843,191,734,191,843,734,27.29,0.7000000000000001,51.3117,40.3842
2022,6,30,20,30,34,692,189,662,291,616,427,40.51,0.6000000000000001,36.6096,28.7683
2022,6,30,21,30,32.9,506,177,555,263,432,285,53.65,0.5,24.5952,19.2647
2022,6,30,22,30,31.700000000000003,303,139,413,145,153,19,66.58,0.5,8.0626,6.2670
2022,6,30,23,30,30.3,112,75,198,15,15,0,79.14,0.5,0.7152,0.5456
2022,7,1,0,30,29,2,2,3,2,2,0,91.33,0.5,0.0000,0.0000
2022,7,1,1,30,28,0,0,0,0,0,0,102.66,0.8,0.0000,0.0000
2022,7,1,2,30,27.200000000000003,0,0,0,0,0,0,112.8,1.1,0.0000,0.0000
2022,7,1,3,30,26.400000000000002,0,0,0,0,0,0,121.14,1.4000000000000001,0.0000,0.0000
2022,7,1,4,30,25.8,0,0,0,0,0,0,126.78,1.6,0.0000,0.0000
2022,7,1,5,30,25.400000000000002,0,0,0,0,0,0,128.84,1.5,0.0000,0.0000
2022,7,1,6,30,25.1,0,0,0,0,0,0,126.88000000000001,1.3,0.0000,0.0000
2022,7,1,7,30,24.8,0,0,0,0,0,0,121.31,0.9,0.0000,0.0000
2022,7,1,8,30,24.6,0,0,0,0,0,0,113.03,0.6000000000000001,0.0000,0.0000
2022,7,1,9,30,24.5,0,0,0,0,0,0,102.92,0.5,0.0000,0.0000
2022,7,1,10,30,25,2,2,4,2,2,4,91.62,0.8,0.0000,0.0000
2022,7,1,11,30,26,116,63,289,63,116,289,79.44,1.2000000000000002,5.5290,4.2162
2022,7,1,12,30,27.400000000000002,313,105,530,105,313,530,66.89,1.5,16.4534,12.7852
2022,7,1,13,30,28.8,519,130,661,130,519,661,53.97,1.7000000000000002,29.5070,23.1093
2022,7,1,14,30,30,706,142,745,181,672,649,40.83,1.6,39.9069,31.3577
2022,7,1,15,30,31,854,147,798,147,854,798,27.61,1.5,51.9593,40.8928
2022,7,1,16,30,31.8,947,155,818,164,910,771,14.57,1.5,56.0600,44.1533
2022,7,1,17,30,32.300000000000004,978,157,824,223,862,641,4.99,1.4000000000000001,53.3107,41.9975
2022,7,1,18,30,32.5,947,156,816,360,702,353,14.24,1.4000000000000001,43.2550,34.0684
2022,7,1,19,30,32.5,854,152,790,336,631,332,27.26,1.3,38.4092,30.2295
2022,7,1,20,30,32.2,708,142,744,110,115,6,40.480000000000004,1.3,6.8351,5.3711
2022,7,1,21,30,31.6,524,128,667,28,28,0,53.63,1.1,1.5943,1.2488
2022,7,1,22,30,30.6,318,103,541,9,9,0,66.56,0.9,0.4743,0.3687
2022,7,1,23,30,29.3,121,62,311,17,17,0,79.13,0.6000000000000001,0.8105,0.6184
2022,7,2,0,30,28.1,3,3,8,1,1,0,91.32000000000001,0.4,0.0000,0.0000
2022,7,2,1,30,27.3,0,0,0,0,0,0,102.67,0.5,0.0000,0.0000
2022,7,2,2,30,26.6,0,0,0,0,0,0,112.83,0.6000000000000001,0.0000,0.0000
2022,7,2,3,30,26,0,0,0,0,0,0,121.17,0.8,0.0000,0.0000
2022,7,2,4,30,25.5,0,0,0,0,0,0,126.84,0.9,0.0000,0.0000
2022,7,2,5,30,25.1,0,0,0,0,0,0,128.91,0.9,0.0000,0.0000
2022,7,2,6,30,24.700000000000003,0,0,0,0,0,0,126.96000000000001,0.9,0.0000,0.0000
2022,7,2,7,30,24.400000000000002,0,0,0,0,0,0,121.4,0.9,0.0000,0.0000
2022,7,2,8,30,24.200000000000003,0,0,0,0,0,0,113.12,0.9,0.0000,0.0000
2022,7,2,9,30,24.1,0,0,0,0,0,0,103,0.8,0.0000,0.0000
2022,7,2,10,30,24.6,2,2,6,1,1,2,91.69,1.1,0.0000,0.0000
2022,7,2,11,30,25.8,120,56,352,72,111,214,79.52,1.6,5.2906,4.0340
2022,7,2,12,30,27.200000000000003,320,88,594,146,285,356,66.96000000000001,1.7000000000000002,14.9731,11.6341
2022,7,2,13,30,28.900000000000002,529,107,718,170,466,504,54.03,1.6,26.4868,20.7434
2022,7,2,14,30,30.200000000000003,714,123,782,201,615,548,40.89,1.2000000000000002,36.5166,28.6934
2022,7,2,15,30,31.1,858,135,816,200,764,637,27.67,0.8,46.4798,36.5802
2022,7,2,16,30,31.8,950,142,835,282,788,523,14.64,0.5,48.5421,38.2321
2022,7,2,17,30,32.300000000000004,983,143,843,316,711,397,5.07,0.4,43.9713,34.6401
2022,7,2,18,30,32.5,953,140,839,371,644,282,14.23,0.4,39.6815,31.2539
2022,7,2,19,30,32.4,860,136,814,369,581,238,27.240000000000002,0.5,35.3666,27.8349
2022,7,2,20,30,32.1,714,128,770,328,393,86,40.46,0.6000000000000001,23.3593,18.3561
2022,7,2,21,30,31.400000000000002,529,116,696,230,254,40,53.61,0.8,14.4636,11.3291
2022,7,2,22,30,30.6,323,94,575,77,78,2,66.55,0.9,4.1113,3.1958
2022,7,2,23,30,29.1,124,59,345,67,70,15,79.13,0.7000000000000001,3.3375,2.5462
2022,7,3,0,30,27.6,3,3,11,2,2,0,91.33,0.6000000000000001,0.0000,0.0000
2022,7,3,1,30,26.700000000000003,0,0,0,0,0,0,102.68,0.6000000000000001,0.0000,0.0000
2022,7,3,2,30,26,0,0,0,0,0,0,112.85000000000001,0.6000000000000001,0.0000,0.0000
2022,7,3,3,30,25.5,0,0,0,0,0,0,121.22,0.6000000000000001,0.0000,0.0000
2022,7,3,4,30,25,0,0,0,0,0,0,126.9,0.6000000000000001,0.0000,0.0000
2022,7,3,5,30,24.6,0,0,0,0,0,0,128.98,0.6000000000000001,0.0000,0.0000
2022,7,3,6,30,24.3,0,0,0,0,0,0,127.05,0.7000000000000001,0.0000,0.0000
2022,7,3,7,30,24,0,0,0,0,0,0,121.48,0.7000000000000001,0.0000,0.0000
2022,7,3,8,30,23.8,0,0,0,0,0,0,113.2,0.8,0.0000,0.0000
2022,7,3,9,30,23.700000000000003,0,0,0,0,0,0,103.08,0.8,0.0000,0.0000
2022,7,3,10,30,24.5,2,2,5,2,2,5,91.77,1.3,0.0000,0.0000
2022,7,3,11,30,26.1,117,58,327,58,117,327,79.59,1.8,5.5766,4.2517
2022,7,3,12,30,27.900000000000002,315,92,571,92,315,571,67.03,2.1,16.5399,12.8507
2022,7,3,13,30,29.700000000000003,522,113,697,141,510,629,54.1,2.1,28.9787,22.6944
2022,7,3,14,30,31,709,125,774,125,709,774,40.96,1.8,42.0908,33.0730
2022,7,3,15,30,31.8,856,129,821,129,856,821,27.740000000000002,1.4000000000000001,52.0720,40.9811
2022,7,3,16,30,32.4,949,134,843,134,949,843,14.71,1,58.4574,46.0414
2022,7,3,17,30,32.7,984,129,858,129,984,858,5.15,0.8,60.8538,47.9398
2022,7,3,18,30,32.9,956,120,862,327,617,299,14.22,0.6000000000000001,38.0180,29.9437
2022,7,3,19,30,32.800000000000004,865,116,842,108,108,0,27.23,0.7000000000000001,6.5743,5.1742
2022,7,3,20,30,32.4,720,110,801,43,43,0,40.45,0.8,2.5559,2.0085
2022,7,3,21,30,31.700000000000003,534,100,732,21,21,0,53.6,0.8,1.1959,0.9367
2022,7,3,22,30,30.900000000000002,328,82,618,10,10,0,66.54,0.7000000000000001,0.5271,0.4097
2022,7,3,23,30,29.6,127,53,394,12,12,0,79.13,0.6000000000000001,0.5721,0.4365
2022,7,4,0,30,28,3,3,17,1,1,0,91.33,0.6000000000000001,0.0000,0.0000
2022,7,4,1,30,26.900000000000002,0,0,0,0,0,0,102.7,0.8,0.0000,0.0000
2022,7,4,2,30,26.1,0,0,0,0,0,0,112.88,1,0.0000,0.0000
2022,7,4,3,30,25.5,0,0,0,0,0,0,121.27,1.1,0.0000,0.0000
2022,7,4,4,30,25.1,0,0,0,0,0,0,126.97,1,0.0000,0.0000
2022,7,4,5,30,24.8,0,0,0,0,0,0,129.07,0.8,0.0000,0.0000
2022,7,4,6,30,24.6,0,0,0,0,0,0,127.14,0.7000000000000001,0.0000,0.0000
2022,7,4,7,30,24.400000000000002,0,0,0,0,0,0,121.58,0.6000000000000001,0.0000,0.0000
2022,7,4,8,30,24.3,0,0,0,0,0,0,113.29,0.5,0.0000,0.0000
2022,7,4,9,30,24.400000000000002,0,0,0,0,0,0,103.17,0.5,0.0000,0.0000
2022,7,4,10,30,25.1,2,2,8,2,2,8,91.85000000000001,0.5,0.0000,0.0000
2022,7,4,11,30,26.5,119,52,376,52,119,376,79.66,0.6000000000000001,5.6720,4.3241
2022,7,4,12,30,28.200000000000003,320,80,616,180,250,180,67.1,0.7000000000000001,13.1195,10.1925
2022,7,4,13,30,30.1,528,97,736,160,494,570,54.17,0.5,28.0608,21.9750
2022,7,4,14,30,31.700000000000003,716,108,806,108,716,806,41.02,0.30000000000000004,42.5002,33.3943
2022,7,4,15,30,32.9,863,114,847,114,863,847,27.8,0.5,52.4936,41.3127
2022,7,4,16,30,33.800000000000004,956,120,865,120,956,865,14.780000000000001,0.8,58.8860,46.3788
2022,7,4,17,30,34.4,988,123,869,123,988,869,5.24,1.1,61.1000,48.1337
2022,7,4,18,30,34.6,958,123,861,163,937,798,14.22,1.3,57.7357,45.4737
2022,7,4,19,30,34.6,866,118,841,128,861,824,27.21,1.5,52.4128,41.2511
2022,7,4,20,30,34.4,721,111,801,140,694,728,40.43,1.6,41.2532,32.4177
2022,7,4,21,30,33.7,536,102,731,119,523,681,53.59,1.6,29.7839,23.3294
2022,7,4,22,30,32.7,328,83,614,129,285,392,66.53,1.6,15.0245,11.6789
2022,7,4,23,30,31,127,54,388,54,127,388,79.13,1.4000000000000001,6.0552,4.6195
2022,7,5,0,30,29.400000000000002,3,3,12,3,3,12,91.34,1.4000000000000001,0.0000,0.0000
2022,7,5,1,30,28.3,0,0,0,0,0,0,102.72,1.6,0.0000,0.0000
2022,7,5,2,30,27.3,0,0,0,0,0,0,112.92,1.7000000000000002,0.0000,0.0000
2022,7,5,3,30,26.5,0,0,0,0,0,0,121.32000000000001,1.7000000000000002,0.0000,0.0000
2022,7,5,4,30,25.900000000000002,0,0,0,0,0,0,127.04,1.6,0.0000,0.0000
2022,7,5,5,30,25.400000000000002,0,0,0,0,0,0,129.16,1.4000000000000001,0.0000,0.0000
2022,7,5,6,30,24.900000000000002,0,0,0,0,0,0,127.24000000000001,1.3,0.0000,0.0000
2022,7,5,7,30,24.6,0,0,0,0,0,0,121.68,1.2000000000000002,0.0000,0.0000
2022,7,5,8,30,24.3,0,0,0,0,0,0,113.39,1.1,0.0000,0.0000
2022,7,5,9,30,24.1,0,0,0,0,0,0,103.26,0.9,0.0000,0.0000
2022,7,5,10,30,24.700000000000003,2,2,7,2,2,7,91.93,1.2000000000000002,0.0000,0.0000
2022,7,5,11,30,26.400000000000002,119,51,379,51,119,379,79.74,1.6,5.6723,4.3239
2022,7,5,12,30,28.3,323,79,629,79,323,629,67.17,1.5,16.9407,13.1603
2022,7,5,13,30,30.3,533,93,753,93,533,753,54.230000000000004,1.3,30.2680,23.7030
2022,7,5,14,30,32.1,722,103,821,103,722,821,41.09,1.5,42.8489,33.6679
2022,7,5,15,30,33.4,869,111,858,111,869,858,27.87,1.7000000000000002,52.8536,41.5957
2022,7,5,16,30,34.300000000000004,962,115,876,115,962,876,14.86,1.9000000000000001,59.2526,46.6674
2022,7,5,17,30,34.9,994,116,882,116,994,882,5.34,2.2,61.4698,48.4249
2022,7,5,18,30,35.1,963,116,874,116,963,874,14.22,2.4000000000000004,59.3377,46.7355
2022,7,5,19,30,34.800000000000004,869,114,849,114,869,849,27.2,2.6,52.9005,41.6349
2022,7,5,20,30,34.1,722,113,800,226,628,528,40.42,2.7,37.3309,29.3355
2022,7,5,21,30,33,534,104,724,110,531,709,53.58,2.8000000000000003,30.2408,23.6873
2022,7,5,22,30,31.6,328,84,612,88,326,598,66.53,2.7,17.1860,13.3590
2022,7,5,23,30,30,127,54,390,54,127,390,79.14,2.4000000000000004,6.0551,4.6193
2022,7,6,0,30,28.6,2,2,10,2,2,10,91.36,2,0.0000,0.0000
2022,7,6,1,30,27.700000000000003,0,0,0,0,0,0,102.75,1.8,0.0000,0.0000
2022,7,6,2,30,27,0,0,0,0,0,0,112.97,1.5,0.0000,0.0000
2022,7,6,3,30,26.3,0,0,0,0,0,0,121.38,1.2000000000000002,0.0000,0.0000
2022,7,6,4,30,25.8,0,0,0,0,0,0,127.12,1.1,0.0000,0.0000
2022,7,6,5,30,25.400000000000002,0,0,0,0,0,0,129.25,1,0.0000,0.0000
2022,7,6,6,30,25,0,0,0,0,0,0,127.34,0.9,0.0000,0.0000
2022,7,6,7,30,24.700000000000003,0,0,0,0,0,0,121.78,0.8,0.0000,0.0000
2022,7,6,8,30,24.400000000000002,0,0,0,0,0,0,113.49000000000001,0.7000000000000001,0.0000,0.0000
2022,7,6,9,30,24.200000000000003,0,0,0,0,0,0,103.35000000000001,0.7000000000000001,0.0000,0.0000
2022,7,6,10,30,25,2,2,7,2,2,7,92.02,1,0.0000,0.0000
2022,7,6,11,30,26.700000000000003,119,51,385,51,119,385,79.82000000000001,1.3,5.6727,4.3238
2022,7,6,12,30,28.900000000000002,321,77,630,77,321,630,67.24,1.1,16.8262,13.0705
2022,7,6,13,30,30.8,531,92,752,92,531,752,54.300000000000004,0.7000000000000001,30.1450,23.6061
2022,7,6,14,30,32.4,719,103,818,172,555,509,41.160000000000004,0.8,32.9322,25.8757
2022,7,6,15,30,33.5,866,112,854,218,790,648,27.94,0.9,48.0442,37.8105
2022,7,6,16,30,34.300000000000004,960,117,872,277,827,569,14.94,1,50.9350,40.1163
2022,7,6,17,30,34.800000000000004,987,132,859,234,902,671,5.44,1.1,55.7792,43.9419
2022,7,6,18,30,34.9,950,149,826,171,938,791,14.23,1.2000000000000002,57.7969,45.5219
2022,7,6,19,30,34.6,856,147,797,147,856,797,27.2,1.3,52.1091,41.0121
2022,7,6,20,30,34.1,710,142,746,237,273,47,40.42,1.4000000000000001,16.2282,12.7525
2022,7,6,21,30,33.1,524,130,664,19,19,0,53.58,1.5,1.0821,0.8476
2022,7,6,22,30,31.900000000000002,317,107,528,27,27,0,66.54,1.5,1.4233,1.1063
2022,7,6,23,30,30.3,120,65,291,28,28,0,79.15,1.4000000000000001,1.3350,1.0184
2022,7,7,0,30,28.8,2,2,5,1,1,0,91.38,1.3,0.0000,0.0000
2022,7,7,1,30,27.900000000000002,0,0,0,0,0,0,102.78,1.4000000000000001,0.0000,0.0000
2022,7,7,2,30,27.200000000000003,0,0,0,0,0,0,113.01,1.4000000000000001,0.0000,0.0000
2022,7,7,3,30,26.700000000000003,0,0,0,0,0,0,121.45,1.3,0.0000,0.0000
2022,7,7,4,30,26.3,0,0,0,0,0,0,127.21000000000001,1.3,0.0000,0.0000
2022,7,7,5,30,25.900000000000002,0,0,0,0,0,0,129.36,1.3,0.0000,0.0000
2022,7,7,6,30,25.6,0,0,0,0,0,0,127.45,1.2000000000000002,0.0000,0.0000
2022,7,7,7,30,25.3,0,0,0,0,0,0,121.89,1.1,0.0000,0.0000
2022,7,7,8,30,25.1,0,0,0,0,0,0,113.59,1.1,0.0000,0.0000
2022,7,7,9,30,25,0,0,0,0,0,0,103.45,1.1,0.0000,0.0000
2022,7,7,10,30,25.3,1,1,2,1,1,2,92.10000000000001,1.5,0.0000,0.0000
2022,7,7,11,30,26.400000000000002,110,61,280,61,110,280,79.9,2,5.2442,3.9968
2022,7,7,12,30,27.900000000000002,307,101,534,104,304,518,67.32000000000001,2.1,15.9248,12.3692
2022,7,7,13,30,29.6,515,124,671,124,515,671,54.370000000000005,2.1,29.2275,22.8870
2022,7,7,14,30,30.900000000000002,705,133,760,133,705,760,41.22,2,41.8266,32.8639
2022,7,7,15,30,31.900000000000002,855,134,817,134,855,817,28,1.8,51.9929,40.9180
2022,7,7,16,30,32.7,948,140,837,140,948,837,15.01,1.6,58.3847,45.9836
2022,7,7,17,30,33.1,978,148,834,438,681,244,5.55,1.4000000000000001,42.1116,33.1748
2022,7,7,18,30,33.2,943,156,812,156,943,812,14.24,1.3,58.1047,45.7643
2022,7,7,19,30,33.1,850,156,780,196,812,693,27.19,1.1,49.4312,38.9045
2022,7,7,20,30,32.6,702,154,720,169,683,675,40.410000000000004,0.9,40.6013,31.9055
2022,7,7,21,30,32,515,146,621,217,439,374,53.58,0.8,25.0013,19.5833
2022,7,7,22,30,30.900000000000002,310,120,477,81,124,107,66.54,0.7000000000000001,6.5365,5.0809
2022,7,7,23,30,29.5,115,69,245,69,79,55,79.16,0.7000000000000001,3.7665,2.8733
2022,7,8,0,30,28.200000000000003,2,2,3,1,1,0,91.41,0.8,0.0000,0.0000
2022,7,8,1,30,27.3,0,0,0,0,0,0,102.82000000000001,1.1,0.0000,0.0000
2022,7,8,2,30,26.6,0,0,0,0,0,0,113.07000000000001,1.4000000000000001,0.0000,0.0000
2022,7,8,3,30,26.1,0,0,0,0,0,0,121.53,1.5,0.0000,0.0000
2022,7,8,4,30,25.6,0,0,0,0,0,0,127.3,1.5,0.0000,0.0000
2022,7,8,5,30,25.200000000000003,0,0,0,0,0,0,129.47,1.4000000000000001,0.0000,0.0000
2022,7,8,6,30,24.900000000000002,0,0,0,0,0,0,127.57000000000001,1.4000000000000001,0.0000,0.0000
2022,7,8,7,30,24.6,0,0,0,0,0,0,122.01,1.4000000000000001,0.0000,0.0000
2022,7,8,8,30,24.200000000000003,0,0,0,0,0,0,113.7,1.2000000000000002,0.0000,0.0000
2022,7,8,9,30,23.900000000000002,0,0,0,0,0,0,103.54,1.1,0.0000,0.0000
2022,7,8,10,30,24.3,1,1,6,1,1,6,92.19,1.5,0.0000,0.0000
2022,7,8,11,30,25.6,116,52,366,52,116,366,79.98,2.1,5.5310,4.2150
2022,7,8,12,30,27.5,319,81,619,81,319,619,67.39,2.2,16.7010,12.9712
2022,7,8,13,30,29.700000000000003,531,98,745,98,531,745,54.44,2.2,30.1261,23.5900
2022,7,8,14,30,31.400000000000002,721,109,815,109,721,815,41.29,2.1,42.7684,33.6035
2022,7,8,15,30,32.6,870,116,855,116,870,855,28.07,2.1,52.9001,41.6316
2022,7,8,16,30,33.300000000000004,966,121,875,121,966,875,15.09,2,59.4903,46.8541
2022,7,8,17,30,33.800000000000004,999,125,878,125,999,878,5.66,1.9000000000000001,61.7745,48.6648
2022,7,8,18,30,34,967,128,866,128,967,866,14.26,1.6,59.5827,46.9284
2022,7,8,19,30,34.1,874,126,841,126,874,841,27.19,1.4000000000000001,53.2055,41.8751
2022,7,8,20,30,34.1,726,119,797,119,726,797,40.410000000000004,1.2000000000000002,43.1574,33.9141
2022,7,8,21,30,33.800000000000004,539,109,725,109,539,725,53.58,1,30.6964,24.0442
2022,7,8,22,30,32.800000000000004,328,89,600,89,328,600,66.55,0.9,17.2887,13.4386
2022,7,8,23,30,30.900000000000002,124,57,359,57,124,359,79.18,0.8,5.9118,4.5097
2022,7,9,0,30,29.1,2,2,8,2,2,8,91.44,0.7000000000000001,0.0000,0.0000
2022,7,9,1,30,28.200000000000003,0,0,0,0,0,0,102.86,0.7000000000000001,0.0000,0.0000
2022,7,9,2,30,27.6,0,0,0,0,0,0,113.13,0.9,0.0000,0.0000
2022,7,9,3,30,27.1,0,0,0,0,0,0,121.61,1,0.0000,0.0000
2022,7,9,4,30,26.5,0,0,0,0,0,0,127.4,1.1,0.0000,0.0000
2022,7,9,5,30,26,0,0,0,0,0,0,129.58,1.2000000000000002,0.0000,0.0000
2022,7,9,6,30,25.6,0,0,0,0,0,0,127.69,1.2000000000000002,0.0000,0.0000
2022,7,9,7,30,25.3,0,0,0,0,0,0,122.12,1.2000000000000002,0.0000,0.0000
2022,7,9,8,30,25.1,0,0,0,0,0,0,113.81,1.1,0.0000,0.0000
2022,7,9,9,30,24.900000000000002,0,0,0,0,0,0,103.64,1.1,0.0000,0.0000
2022,7,9,10,30,25.400000000000002,1,1,4,1,1,4,92.28,1.4000000000000001,0.0000,0.0000
2022,7,9,11,30,26.8,113,52,354,52,113,354,80.06,2,0.0000,0.0000
2022,7,9,12,30,28.6,314,82,605,82,314,605,67.47,2.2,16.4284,12.7585
2022,7,9,13,30,30.5,524,100,731,100,524,731,54.52,2.2,29.7182,23.2699
2022,7,9,14,30,32.1,712,112,800,112,712,800,41.36,2.1,42.2272,33.1779
2022,7,9,15,30,33.4,860,123,836,123,860,836,28.14,2,52.2870,41.1490
2022,7,9,16,30,34.300000000000004,955,129,856,129,955,856,15.18,2,58.8094,46.3178
2022,7,9,17,30,34.9,987,135,856,135,987,856,5.79,2,61.0306,48.0787
2022,7,9,18,30,35.2,954,140,840,140,954,840,14.280000000000001,2,58.7810,46.2969
2022,7,9,19,30,35.1,862,137,815,137,862,815,27.2,2,52.4743,41.2996
2022,7,9,20,30,34.6,716,131,768,163,692,695,40.42,2,41.1353,32.3251
2022,7,9,21,30,33.800000000000004,529,119,690,189,379,320,53.59,1.9000000000000001,21.5834,16.9060
2022,7,9,22,30,32.6,321,98,560,163,282,300,66.57000000000001,1.7000000000000002,14.8617,11.5519
2022,7,9,23,30,31,121,60,323,78,114,190,79.2,1.3,5.4349,4.1458
2022,7,10,0,30,29.5,2,2,6,2,2,0,91.47,1,0.0000,0.0000
2022,7,10,1,30,28.6,0,0,0,0,0,0,102.91,1.1,0.0000,0.0000
2022,7,10,2,30,27.900000000000002,0,0,0,0,0,0,113.2,1.1,0.0000,0.0000
2022,7,10,3,30,27.3,0,0,0,0,0,0,121.69,1,0.0000,0.0000
2022,7,10,4,30,26.8,0,0,0,0,0,0,127.51,0.9,0.0000,0.0000
2022,7,10,5,30,26.3,0,0,0,0,0,0,129.71,0.9,0.0000,0.0000
2022,7,10,6,30,25.900000000000002,0,0,0,0,0,0,127.82000000000001,0.9,0.0000,0.0000
2022,7,10,7,30,25.5,0,0,0,0,0,0,122.25,1,0.0000,0.0000
2022,7,10,8,30,25.200000000000003,0,0,0,0,0,0,113.92,1,0.0000,0.0000
2022,7,10,9,30,25.1,0,0,0,0,0,0,103.75,1,0.0000,0.0000
2022,7,10,10,30,25.6,0,0,0,0,0,0,92.38,1.4000000000000001,0.0000,0.0000
2022,7,10,11,30,27,113,50,371,50,113,371,80.15,2.2,0.0000,0.0000
2022,7,10,12,30,28.900000000000002,315,79,618,79,315,618,67.55,2.8000000000000003,16.4699,12.7896
2022,7,10,13,30,30.8,525,96,741,96,525,741,54.59,3.2,29.7654,23.3063
2022,7,10,14,30,32.1,714,107,809,107,714,809,41.43,3.3000000000000003,42.3385,33.2649
2022,7,10,15,30,33.2,861,116,845,116,861,845,28.21,3.5,52.3428,41.1926
2022,7,10,16,30,33.9,955,121,864,121,955,864,15.26,3.7,58.8064,46.3152
2022,7,10,17,30,34.2,987,129,863,291,786,498,5.91,3.8000000000000003,48.6005,38.2864
2022,7,10,18,30,34.2,954,134,846,160,937,802,14.31,4,57.7325,45.4711
2022,7,10,19,30,33.7,863,129,825,266,589,363,27.21,4,35.8550,28.2194
2022,7,10,20,30,33,719,119,788,174,660,638,40.43,3.9000000000000004,39.2321,30.8295
2022,7,10,21,30,32,535,105,725,140,170,50,53.6,3.5,9.6808,7.5828
2022,7,10,22,30,30.8,328,84,615,68,70,6,66.59,2.9000000000000004,3.6885,2.8670
2022,7,10,23,30,29.3,126,52,395,65,118,281,79.23,1.9000000000000001,5.6253,4.2909
2022,7,11,0,30,27.900000000000002,2,2,10,1,1,0,91.51,1.2000000000000002,0.0000,0.0000
2022,7,11,1,30,27.200000000000003,0,0,0,0,0,0,102.97,1.1,0.0000,0.0000
2022,7,11,2,30,26.6,0,0,0,0,0,0,113.27,1.2000000000000002,0.0000,0.0000
